"id","entity1","entity1_label","relation","entity2","entity2_label","score","sentence","method","entity1_negated","entity1_uncertain","entity1_family","entity1_historical","entity2_negated","entity2_uncertain","entity2_family","entity2_historical","assertion","entity1_cui","entity1_canonical_name","entity1_semantic_group","entity2_cui","entity2_canonical_name","entity2_semantic_group"
"24120","chemotherapy","THERAPEUTIC_PROCEDURE","TREATS","carcinoma of the left palatine tonsil","DISEASE_DISORDER","1.0","Status post chemotherapy and radical radiotherapy for carcinoma of the left palatine tonsil, squamous cell carcinoma, G2, p16 positive, cT4N1.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013216","Pharmacotherapy","PROC","C0558355","Tonsillar Carcinoma","DISO"
"24120","chemotherapy","THERAPEUTIC_PROCEDURE","TREATS","squamous cell carcinoma","DISEASE_DISORDER","1.0","Status post chemotherapy and radical radiotherapy for carcinoma of the left palatine tonsil, squamous cell carcinoma, G2, p16 positive, cT4N1.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013216","Pharmacotherapy","PROC","C0007137","Squamous cell carcinoma","DISO"
"24122","chemotherapy","THERAPEUTIC_PROCEDURE","TREATS","carcinoma of the base of the tongue","DISEASE_DISORDER","1.0","Status post chemotherapy and radical radiotherapy for carcinoma of the base of the tongue.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013216","Pharmacotherapy","PROC","C0346564","Carcinoma of base of tongue","DISO"
"24124","chemotherapy","THERAPEUTIC_PROCEDURE","TREATS","carcinoma of the left palatine tonsil","DISEASE_DISORDER","1.0","Status post chemotherapy and radical radiotherapy for carcinoma of the left palatine tonsil, SCC, G2, p16 positive, cT4N1.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013216","Pharmacotherapy","PROC","C0558355","Tonsillar Carcinoma","DISO"
"24124","chemotherapy","THERAPEUTIC_PROCEDURE","TREATS","SCC","DISEASE_DISORDER","1.0","Status post chemotherapy and radical radiotherapy for carcinoma of the left palatine tonsil, SCC, G2, p16 positive, cT4N1.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013216","Pharmacotherapy","PROC","C0951590","sodium copper chlorophyllin","CHEM"
"24127","Oedema","SIGN_SYMPTOM","AFFECTS","submandibular gland","BIOLOGICAL_STRUCTURE","1.0","Oedema of the posterior pharyngeal wall on the left side persists, with fluid in the RPS, and oedema in the left submandibular space involving the submandibular gland - changes secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013604","Edema","DISO","C0038556","Submandibular gland","ANAT"
"24127","fluid","SIGN_SYMPTOM","AFFECTS","submandibular gland","BIOLOGICAL_STRUCTURE","1.0","Oedema of the posterior pharyngeal wall on the left side persists, with fluid in the RPS, and oedema in the left submandibular space involving the submandibular gland - changes secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0302908","Liquid substance","OBJC","C0038556","Submandibular gland","ANAT"
"24127","radiotherapy","THERAPEUTIC_PROCEDURE","CAUSES","Oedema","SIGN_SYMPTOM","1.0","Oedema of the posterior pharyngeal wall on the left side persists, with fluid in the RPS, and oedema in the left submandibular space involving the submandibular gland - changes secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0034619","radiotherapeutic","CONC","C0013604","Edema","DISO"
"24127","radiotherapy","THERAPEUTIC_PROCEDURE","CAUSES","fluid","SIGN_SYMPTOM","1.0","Oedema of the posterior pharyngeal wall on the left side persists, with fluid in the RPS, and oedema in the left submandibular space involving the submandibular gland - changes secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0034619","radiotherapeutic","CONC","C0302908","Liquid substance","OBJC"
"24134","non","DETAILED_DESCRIPTION","DESCRIBES","focus of enhancement","SIGN_SYMPTOM","1.0","A non-specific focus of enhancement measuring 3x4x3.5 mm in the pons, paramedian to the midline.","spacy_dependency","False","False","False","False","False","False","False","False","affirmed","C0205370","Unspecified","CONC","C2349975","Enhance (action)","ACTI"
"24134","non","DETAILED_DESCRIPTION","DESCRIBES","focus of enhancement","SIGN_SYMPTOM","1.0","A non-specific focus of enhancement measuring 3x4x3.5 mm in the pons, paramedian to the midline.","spacy_dependency","False","False","False","False","False","False","False","False","affirmed","C0205370","Unspecified","CONC","C2349975","Enhance (action)","ACTI"
"24134","specific","DETAILED_DESCRIPTION","DESCRIBES","focus of enhancement","SIGN_SYMPTOM","1.0","A non-specific focus of enhancement measuring 3x4x3.5 mm in the pons, paramedian to the midline.","spacy_dependency","False","False","False","False","False","False","False","False","affirmed","C0205370","Unspecified","CONC","C2349975","Enhance (action)","ACTI"
"24163","Oedema","SIGN_SYMPTOM","LOCATED_IN","left retromolar trigone","BIOLOGICAL_STRUCTURE","1.0","Oedema in the region of the left retromolar trigone and the left cheek, without features of diffusion restriction - probably inflammatory changes, to be correlated with clinical examination.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013604","Edema","DISO","C0226920","Structure of retromolar area of mouth","ANAT"
"24163","Oedema","SIGN_SYMPTOM","LOCATED_IN","left cheek","BIOLOGICAL_STRUCTURE","1.0","Oedema in the region of the left retromolar trigone and the left cheek, without features of diffusion restriction - probably inflammatory changes, to be correlated with clinical examination.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0013604","Edema","DISO","C0925963","Left cheek","ANAT"
"24196","carcinoma","DISEASE_DISORDER","DURATION_OF","2011","DATE","1.0","Status post chemoradiotherapy in 2011 for carcinoma of the right palatine tonsil (poorly differentiated carcinoma, cT3N1).","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0007097","Carcinoma","DISO","","",""
"24196","poorly differentiated carcinoma","DISEASE_DISORDER","DURATION_OF","2011","DATE","1.0","Status post chemoradiotherapy in 2011 for carcinoma of the right palatine tonsil (poorly differentiated carcinoma, cT3N1).","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0741899","Poorly differentiated carcinoma","DISO","","",""
"24202","2016","DATE","DURATION_OF","superficial parotidectomy","THERAPEUTIC_PROCEDURE","1.0","Status post right-sided superficial parotidectomy in 2016 for acinic cell carcinoma, and also status post radiotherapy until June 2016.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","","","","C0554011","Superficial parotidectomy","PROC"
"24202","acinic cell carcinoma","DISEASE_DISORDER","DURATION_OF","2016","DATE","1.0","Status post right-sided superficial parotidectomy in 2016 for acinic cell carcinoma, and also status post radiotherapy until June 2016.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0206685","Acinar Cell Carcinoma","DISO","","",""
"24202","June 2016","DATE","DURATION_OF","superficial parotidectomy","THERAPEUTIC_PROCEDURE","1.0","Status post right-sided superficial parotidectomy in 2016 for acinic cell carcinoma, and also status post radiotherapy until June 2016.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","","","","C0554011","Superficial parotidectomy","PROC"
"24205","radiotherapy","THERAPEUTIC_PROCEDURE","CAUSES","fatty remodelling","SIGN_SYMPTOM","1.0","Other significant findings include a small right submandibular gland, a reduction in the amount of lymphatic tissue in the right pharyngeal recess and the bed of the right palatine tonsil, and fatty remodelling of the medullary cavity of the right ramus of the mandible - these are changes secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0034619","radiotherapeutic","CONC","C0085268","Bone remodeling","PHYS"
"24207","left side","DETAILED_DESCRIPTION","DESCRIBES","resection of the floor of the oral cavity and the tongue on the right side","THERAPEUTIC_PROCEDURE","1.0","Status post resection of the floor of the oral cavity and the tongue on the right side with reconstruction using a pedicled submental myocutaneous flap and bilateral selective neck dissection (Ib, II, III and V on the right side, and Ia and Ib on the left side) for carcinoma (SCCa, squamous cell carcinoma G1, pT2N0, R1).","spacy_dependency","False","False","False","False","False","False","False","False","affirmed","C0205091","Left","CONC","","",""
"24207","G1","DETAILED_DESCRIPTION","DESCRIBES","carcinoma","DISEASE_DISORDER","1.0","Status post resection of the floor of the oral cavity and the tongue on the right side with reconstruction using a pedicled submental myocutaneous flap and bilateral selective neck dissection (Ib, II, III and V on the right side, and Ia and Ib on the left side) for carcinoma (SCCa, squamous cell carcinoma G1, pT2N0, R1).","spacy_dependency","False","False","False","False","False","False","False","False","affirmed","C0205615","Well Differentiated","CONC","C0007097","Carcinoma","DISO"
"24215","G1","DETAILED_DESCRIPTION","DESCRIBES","carcinoma","DISEASE_DISORDER","1.0","Status post resection of the FOM and the tongue on the right side with reconstruction using a pedicled submental myocutaneous flap and bilateral SND, Ib, II, III and V on the right side and Ia and Ib on the left side, for carcinoma, SCCa, squamous cell carcinoma G1, pT2N0, R1.","spacy_dependency","False","False","False","False","False","False","False","False","affirmed","C0205615","Well Differentiated","CONC","C0007097","Carcinoma","DISO"
"24241","2013","DATE","DURATION_OF","total right-sided parotidectomy","THERAPEUTIC_PROCEDURE","1.0","Status post total right-sided parotidectomy for ACCa in 2013 and adjuvant radiotherapy in 2014.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","","","","C0193318","Complete parotidectomy","PROC"
"24241","2014","DATE","DURATION_OF","total right-sided parotidectomy","THERAPEUTIC_PROCEDURE","1.0","Status post total right-sided parotidectomy for ACCa in 2013 and adjuvant radiotherapy in 2014.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C4524848","Arsenic Trioxide Capsule Formulation ORH 2014","CHEM","C0193318","Complete parotidectomy","PROC"
"24251","radiotherapy","THERAPEUTIC_PROCEDURE","CAUSES","Marrow oedema","SIGN_SYMPTOM","1.0","Marrow oedema in the clivus, also secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0034619","radiotherapeutic","CONC","C0376152","Marrow","ANAT"
"24253","proton therapy","THERAPEUTIC_PROCEDURE","TREATS","local recurrence","DISEASE_DISORDER","1.0","Status post proton therapy with chemotherapy for local recurrence.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0436226","Proton Therapy","PROC","C0034897","Recurrence","PHEN"
"24260","radiotherapy","THERAPEUTIC_PROCEDURE","CAUSES","oedema","SIGN_SYMPTOM","1.0","Other significant findings include oedema in the RPS, secondary to radiotherapy.","spacy_lexical","False","False","False","False","False","False","False","False","affirmed","C0034619","radiotherapeutic","CONC","C0013604","Edema","DISO"
